ADC0, ADC1
0082,0081
0089,0078
0079,0077
0077,0079
0077,0077
0079,0078
0080,0081
0078,0077
0078,0077
0077,0080
0078,0078
0079,0078
0077,0078
0079,0077
0079,0083
0076,0079
0079,0078
0072,0079
0079,0080
0080,0078
0080,0079
0081,0080
0080,0082
0079,0080
0078,0086
0073,0082
0082,0080
0083,0083
0084,0087
0086,0079
0087,0081
0086,0085
0085,0087
0097,0087
0086,0085
0087,0086
0087,0088
0086,0087
0087,0086
0087,0086
0086,0087
0087,0086
0084,0086
0085,0084
0087,0087
0087,0087
0089,0089
0087,0089
0085,0087
0088,0087
0087,0088
0087,0087
0088,0088
0082,0088
0089,0089
0090,0090
0089,0089
0093,0090
0093,0091
0092,0093
0093,0093
0096,0093
0093,0094
0095,0093
0093,0094
0095,0093
0093,0093
0086,0093
0094,0095
0096,0094
0095,0094
0096,0096
0095,0095
0097,0095
0097,0094
0093,0092
0096,0094
0096,0096
0094,0091
0092,0092
0092,0092
0089,0091
0093,0093
0092,0091
0093,0097
0091,0090
0092,0092
0085,0092
0089,0091
0092,0088
0088,0088
0090,0092
0090,0089
0091,0091
0090,0089
0090,0096
0091,0094
0085,0092
0090,0090
0093,0090
0093,0094
0093,0084
0093,0091
0089,0091
0092,0091
0090,0090
0092,0089
0092,0091
0090,0090
0089,0091
0090,0090
0091,0088
0089,0090
0089,0087
0088,0088
0083,0087
0088,0088
0087,0087
0087,0087
0088,0088
0086,0086
0077,0085
0086,0087
0087,0087
0089,0086
0086,0087
0088,0086
0087,0087
0087,0086
0086,0085
0088,0087
0089,0087
0087,0087
0087,0087
0087,0087
0088,0085
0087,0087
0087,0087
0086,0085
0084,0087
0085,0087
0090,0088
0086,0085
0084,0082
0087,0087
0087,0086
0088,0085
0086,0087
0086,0086
0086,0086
0086,0087
0087,0087
0086,0087
0086,0084
0086,0087
0086,0085
0087,0086
0087,0085
0086,0088
0085,0082
0086,0088
0086,0087
0088,0086
0093,0084
0086,0087
0086,0090
0087,0087
0086,0086
0087,0088
0088,0086
0086,0086
0093,0084
0088,0087
0087,0087
0088,0086
0086,0088
0088,0088
0094,0088
0088,0086
0088,0087
0088,0084
0089,0085
0087,0086
0087,0086
0089,0087
0088,0086
0086,0086
0089,0088
0089,0086
0084,0085
0088,0087
0086,0084
0089,0088
0090,0089
0089,0086
0089,0089
0089,0088
0090,0091
0089,0089
0090,0087
0089,0088
0090,0089
0089,0088
0090,0088
0089,0089
0092,0089
0091,0088
0092,0084
0090,0090
0088,0092
0088,0091
0090,0091
0090,0090
0089,0088
0090,0088
0090,0090
0090,0089
0078,0091
0091,0091
0090,0090
0091,0092
0091,0090
0092,0091
0089,0089
0089,0091
0091,0095
0092,0092
0090,0091
0088,0092
0092,0092
0092,0089
0090,0090
0090,0092
0090,0089
0091,0091
0091,0091
0090,0092
0090,0092
0091,0089
0091,0094
0091,0090
0091,0093
0090,0089
0091,0093
0090,0091
0091,0092
0091,0090
0090,0090
0090,0091
0092,0097
0092,0091
0092,0092
0091,0091
0093,0089
0092,0093
0092,0090
0092,0092
0091,0092
0092,0092
0089,0092
0089,0091
0091,0092
0092,0091
0092,0091
0092,0092
0091,0092
0092,0092
0091,0091
0093,0093
0091,0092
0092,0092
0093,0091
0092,0091
0092,0099
0091,0091
0091,0093
0094,0093
0092,0092
0092,0093
0099,0090
0092,0092
0092,0093
0092,0091
0094,0091
0092,0093
0091,0093
0092,0091
0092,0089
0091,0092
0092,0092
0093,0093
0093,0093
0093,0091
0093,0091
0094,0096
0091,0092
0094,0094
0093,0091
0093,0092
0093,0092
0094,0092
0094,0093
0094,0092
0095,0092
0093,0092
0093,0094
0092,0092
0093,0097
0094,0094
0092,0091
0094,0093
0095,0093
0094,0094
0094,0095
0089,0093
0096,0096
0096,0096
0096,0088
0097,0096
0097,0096
0097,0097
0097,0096
0097,0097
0095,0096
0098,0095
0098,0095
0096,0096
0097,0096
0094,0094
0096,0088
0101,0094
0093,0094
0094,0095
0094,0096
0097,0095
0094,0094
0094,0094
0094,0095
0094,0093
0095,0096
0095,0094
0093,0094
0094,0095
0094,0093
0094,0094
0093,0094
0094,0094
0095,0094
0094,0094
0094,0099
0094,0095
0094,0095
0094,0095
0094,0095
0094,0093
0094,0094
0091,0093
0095,0093
0094,0093
0094,0093
0093,0094
0094,0094
0095,0095
0091,0093
0093,0093
0095,0095
0095,0093
0094,0094
0095,0094
0093,0097
0094,0091
0094,0091
0095,0094
0093,0093
0093,0093
0090,0092
0093,0094
0093,0088
0092,0094
0093,0092
0093,0093
0094,0093
0093,0093
0094,0093
0093,0093
0094,0095
0093,0093
0093,0094
0095,0094
0092,0093
0095,0093
0095,0093
0094,0093
0092,0093
0095,0096
0102,0092
0094,0093
0094,0093
0094,0093
0095,0094
0094,0094
0093,0095
0092,0092
0093,0093
0093,0093
0094,0094
0093,0094
0094,0095
0095,0096
0095,0093
0095,0096
0091,0093
0094,0094
0095,0094
0094,0095
0093,0095
0094,0093
0092,0095
0094,0093
0094,0094
0094,0094
0094,0094
0094,0093
0092,0093
0095,0096
0093,0095
0089,0097
0094,0094
0094,0095
0094,0092
0093,0094
0093,0093
0094,0092
0094,0093
0094,0095
0094,0093
0094,0094
0094,0094
0094,0093
0095,0095
0094,0093
0093,0094
0092,0097
0094,0092
0094,0095
0096,0093
0094,0095
0095,0093
0095,0094
0094,0094
0093,0092
0095,0094
0094,0095
0095,0094
0095,0094
0094,0094
0093,0094
0095,0091
0094,0094
0093,0094
0094,0092
0095,0096
0094,0094
0094,0094
0094,0094
0094,0095
0094,0095
0095,0093
0094,0093
0095,0093
0094,0093
0094,0094
0093,0093
0093,0092
0095,0086
0092,0093
0093,0093
0094,0093
0093,0094
0095,0092
0093,0095
0093,0094
0093,0094
0093,0094
0093,0093
0094,0093
0094,0094
0095,0092
0093,0092
0093,0093
0092,0090
0093,0094
0092,0093
0095,0092
0093,0093
0094,0093
0093,0093
0092,0093
0092,0093
0090,0094
0093,0095
0093,0095
0094,0094
0093,0094
0094,0094
0094,0095
0093,0093
0094,0092
0094,0094
0095,0093
0095,0095
0096,0094
0095,0093
0095,0095
0093,0093
0095,0094
0095,0096
0095,0095
0097,0094
0096,0095
0095,0094
0095,0093
0094,0093
0096,0095
0094,0096
0095,0095
0094,0095
0094,0096
0095,0094
0093,0094
0094,0095
0095,0094
0094,0094
0095,0095
0095,0093
0093,0091
0094,0093
0094,0094
0093,0094
0094,0092
0094,0094
0094,0094
0094,0092
0094,0093
0094,0094
0092,0093
0092,0092
0093,0095
0094,0095
0093,0094
0093,0094
0094,0094
0093,0094
0095,0093
0094,0094
0091,0093
0096,0093
0094,0095
0093,0093
0094,0093
0091,0092
0093,0094
0093,0096
0094,0093
0095,0093
0093,0092
0094,0093
0093,0093
0092,0093
0093,0092
0093,0095
0092,0092
0096,0092
0091,0092
0093,0093
0092,0091
0090,0092
0093,0094
0093,0093
0091,0092
0091,0093
0092,0093
0093,0093
0093,0092
0093,0090
0093,0093
0090,0088
0089,0093
0093,0094
0092,0093
0090,0090
0093,0092
0092,0091
0094,0092
0092,0092
0093,0092
0092,0092
0092,0091
0092,0094
0092,0091
0094,0094
0092,0093
0091,0092
0094,0093
0092,0091
0092,0092
0091,0092
0091,0092
0094,0091
0091,0091
0092,0093
0090,0091
0093,0091
0091,0090
0092,0091
0090,0092
0091,0090
0091,0093
0091,0093
0093,0091
0094,0092
0092,0092
0092,0093
0092,0090
0090,0092
0090,0090
0092,0092
0092,0092
0092,0092
0092,0091
0092,0092
0088,0093
0092,0089
0091,0092
0091,0091
0090,0092
0092,0091
0092,0090
0095,0090
0093,0091
0087,0091
0092,0091
0090,0090
0091,0092
0092,0090
0090,0093
0095,0092
0091,0091
0092,0091
0092,0091
0091,0090
0090,0089
0094,0092
0091,0090
0090,0092
0091,0090
0089,0091
0090,0090
0092,0091
0093,0091
0090,0087
0092,0089
0088,0087
0091,0090
0090,0091
0088,0090
0088,0089
0097,0090
0089,0088
0091,0091
0089,0091
0091,0091
0089,0090
0091,0089
0089,0091
0090,0091
0091,0092
0091,0091
0088,0091
0090,0091
0092,0091
0089,0090
0090,0091
0089,0089
0090,0088
0090,0089
0091,0092
0091,0090
0089,0090
0090,0089
0090,0092
0089,0090
0092,0090
0090,0090
0087,0087
0091,0091
0094,0089
0091,0091
0091,0090
0092,0089
0097,0090
0091,0090
0089,0090
0090,0090
0089,0088
0082,0089
0084,0090
0090,0089
0090,0089
0090,0089
0094,0089
0087,0089
0090,0089
0091,0090
0089,0088
0089,0090
0088,0089
0089,0088
0089,0090
0088,0089
0091,0085
0089,0090
0083,0088
0089,0087
0096,0087
0085,0089
0090,0087
0088,0089
0084,0097
0089,0088
0088,0088
0096,0089
0078,0087
0091,0088
0089,0089
0087,0088
0083,0097
0088,0089
0088,0089
0089,0088
0086,0088
0087,0088
0087,0086
0087,0088
0090,0089
0090,0088
0087,0085
0089,0089
0088,0088
0088,0088
0088,0088
0088,0087
0089,0087
0088,0087
0087,0082
0088,0088
0089,0088
0087,0088
0088,0091
0089,0086
0084,0099
0087,0085
0086,0086
0086,0089
0087,0088
0087,0087
0091,0087
0087,0089
0086,0086
0087,0088
0086,0086
0088,0087
0086,0086
0086,0087
0086,0087
0086,0087
0087,0086
0087,0086
0089,0086
0096,0089
0076,0087
0087,0086
0084,0092
0084,0086
0081,0087
0086,0086
0085,0087
0086,0087
0086,0085
0085,0085
0086,0086
0086,0086
0088,0086
0086,0086
0085,0086
0085,0088
0085,0087
0086,0086
0084,0091
0086,0086
0085,0085
0085,0085
0087,0084
0086,0085
0085,0087
0085,0085
0093,0086
0085,0084
0085,0084
0086,0085
0086,0086
0085,0083
0087,0085
0085,0085
0085,0088
0088,0085
0083,0089
0083,0085
0085,0086
0086,0083
0086,0085
0086,0084
0084,0084
0085,0084
0086,0081
0085,0086
0085,0084
0085,0086
0086,0085
0084,0085
0085,0087
0086,0084
0086,0085
0083,0083
0085,0088
0084,0084
0085,0086
0084,0083
0084,0093
0085,0087
0084,0089
0084,0084
0084,0084
0084,0086
0085,0086
0086,0085
0084,0089
0085,0085
0085,0083
0084,0084
0085,0084
0084,0085
0084,0081
0086,0083
0085,0083
0083,0084
0083,0080
0087,0082
0087,0084
0083,0083
0085,0086
0085,0083
0083,0082
0083,0082
0085,0084
0085,0084
0085,0085
0085,0087
0083,0090
0084,0084
0084,0087
0083,0084
0084,0084
0084,0082
0083,0082
0084,0085
0086,0084
0084,0083
0087,0082
0086,0082
0082,0082
0082,0084
0082,0082
0084,0083
0082,0089
0083,0086
0083,0079
0086,0082
0083,0084
0083,0082
0083,0084
0083,0082
0082,0083
0076,0083
0083,0083
0081,0082
0081,0082
0082,0082
0082,0082
0083,0083
0083,0083
0083,0082
0083,0082
0082,0080
0079,0082
0085,0081
0082,0082
0080,0081
0084,0085
0093,0081
0082,0081
0076,0081
0082,0082
0085,0082
0082,0083
0086,0082
0081,0081
0081,0081
0081,0081
0080,0082
0084,0081
0082,0078
0081,0081
0079,0080
0082,0081
0078,0081
0084,0081
0077,0081
0081,0079
0081,0080
0080,0081
0081,0081
0088,0079
0082,0081
0080,0082
0081,0082
0080,0081
0081,0079
0082,0082
0080,0081
0082,0081
0080,0080
0083,0081
0081,0080
0081,0079
0082,0081
0080,0080
0082,0080
0079,0080
0080,0082
0081,0081
0080,0079
0082,0089
0080,0079
0081,0080
0081,0080
0082,0082
0081,0080
0079,0081
0081,0075
0081,0082
0081,0080
0079,0080
0086,0080
0080,0081
0081,0081
0082,0079
0080,0081
0080,0081
0079,0081
0080,0080
0081,0079
0087,0076
0080,0079
0080,0080
0079,0081
0079,0079
0080,0078
0080,0081
0081,0077
0081,0081
0080,0076
0079,0081
0080,0081
0081,0080
0080,0083
0080,0079
0080,0080
0079,0079
0080,0078
0080,0079
0080,0080
0080,0078
0075,0079
0080,0081
0084,0080
0078,0080
0078,0080
0079,0080
0079,0079
0079,0080
0078,0078
0080,0079
0078,0078
0078,0079
0079,0081
0078,0081
0080,0078
0079,0079
0080,0083
0081,0079
0081,0079
0079,0082
0078,0080
0081,0080
0081,0079
0080,0079
0079,0076
0078,0079
0080,0079
0079,0080
0084,0078
0080,0079
0079,0078
0079,0076
0077,0076
0078,0079
0079,0078
0078,0079
0079,0076
0079,0078
0067,0079
0079,0072
0078,0077
0077,0077
0078,0077
0078,0079
0081,0073
0078,0079
0078,0078
0080,0079
0078,0079
0077,0076
0076,0077
0079,0080
0073,0078
0077,0077
0078,0080
0078,0078
0077,0080
0077,0076
0077,0079
0077,0077
0079,0076
0079,0077
0079,0069
0077,0077
0078,0078
0079,0078
0078,0078
0079,0078
0071,0075
0079,0078
0077,0077
0075,0077
0078,0083
0078,0077
0077,0077
0076,0077
0080,0071
0077,0077
0079,0077
0078,0078
0077,0077
0077,0076
0076,0075
0076,0077
0078,0076
0076,0076
0076,0075
0078,0081
0077,0073
0076,0075
0078,0076
0074,0075
0076,0078
0077,0075
0081,0077
0075,0077
0077,0073
0077,0078
0076,0075
0078,0074
0077,0077
0075,0076
0076,0076
0076,0075
0076,0075
0080,0076
0073,0077
0077,0076
0077,0075
0074,0077
0075,0075
0077,0075
0077,0076
0077,0076
0064,0076
0077,0081
0075,0076
0074,0078
0078,0075
0076,0077
0077,0073
0076,0078
0075,0075
0077,0075
0078,0074
0076,0076
0075,0066
0074,0076
0076,0074
0075,0074
0077,0076
0075,0075
0075,0076
0073,0072
0075,0075
0075,0074
0075,0078
0074,0075
0075,0074
0077,0075
0076,0074
0076,0075
0076,0075
0075,0075
0074,0081
0074,0075
0077,0068
0076,0075
0075,0074
0074,0074
0075,0073
0076,0074
0075,0075
0073,0074
0075,0076
0076,0077
0075,0073
0073,0076
0075,0074
0073,0076
0073,0075
0075,0074
0074,0075
0075,0076
0074,0081
0076,0074
0075,0073
0075,0073
0075,0074
0080,0074
0076,0074
0075,0075
0075,0074
0076,0075
0075,0072
0074,0075
0074,0075
0074,0073
0075,0075
0073,0074
0073,0075
0074,0075
0076,0073
0074,0074
0073,0076
0072,0073
0074,0074
0074,0073
0074,0075
0074,0073
0075,0073
0075,0074
0073,0074
0073,0074
0074,0077
0074,0074
0075,0074
0073,0074
0073,0073
0071,0074
0073,0071
0073,0072
0073,0073
0073,0074
0073,0074
0073,0073
0072,0074
0073,0073
0074,0073
0072,0073
0073,0072
0073,0072
0072,0072
0074,0071
0073,0072
0073,0072
0077,0072
0074,0072
0072,0073
0073,0073
0072,0073
0072,0073
0073,0072
0072,0073
0071,0073
0071,0071
0072,0072
0073,0071
0073,0071
0071,0072
0071,0069
0071,0071
0071,0071
0071,0072
0073,0071
0071,0070
0072,0071
0071,0071
0071,0071
0071,0070
0073,0069
0071,0071
0071,0069
0070,0069
0067,0069
0071,0071
0070,0070
0071,0070
0070,0071
0069,0069
0071,0069
0069,0070
0071,0068
0071,0070
0070,0073
0070,0069
0070,0072
0069,0071
0071,0070
0070,0070
0069,0070
0070,0069
0068,0068
0070,0069
0069,0069
0067,0069
0068,0069
0069,0070
0070,0069
0071,0068
0070,0067
0070,0069
0070,0070
0069,0070
0070,0071
0069,0069
0069,0070
0068,0067
0068,0070
0069,0069
0069,0070
0069,0070
0071,0069
0069,0070
0069,0069
0068,0069
0070,0069
0070,0068
0068,0069
0069,0067
0069,0070
0068,0067
0069,0068
0068,0066
0067,0068
0067,0068
0067,0066
0068,0068
0065,0067
0067,0068
0067,0068
0069,0070
0067,0069
0068,0066
0066,0069
0067,0068
0067,0066
0068,0069
0066,0067
0067,0067
0067,0067
0066,0066
0066,0066
0065,0065
0068,0067
0066,0067
0068,0067
0067,0067
0067,0067
0066,0066
0066,0067
0069,0066
0067,0066
0068,0066
0067,0066
0066,0067
0066,0066
0066,0067
0067,0066
0066,0065
0064,0066
0066,0066
0065,0067
0066,0066
0065,0066
0067,0065
0065,0064
0063,0064
0066,0065
0065,0065
0066,0064
0055,0065
0065,0064
0065,0064
0064,0063
0063,0065
0062,0064
0065,0065
0065,0064
0065,0067
0065,0064
0066,0065
0065,0065
0064,0065
0065,0063
0064,0065
0065,0064
0065,0065
0065,0064
0065,0063
0066,0064
0064,0064
0064,0063
0065,0065
0066,0065
0064,0064
0065,0063
0063,0063
0065,0064
0064,0065
0063,0063
0064,0064
0064,0063
0063,0063
0065,0065
0064,0063
0063,0063
0063,0063
0063,0062
0064,0064
0063,0061
0063,0065
0065,0063
0064,0064
0064,0064
0063,0064
0063,0063
0063,0064
0063,0064
0064,0063
0063,0064
0061,0064
0061,0061
0063,0062
0062,0063
0062,0063
0063,0064
0063,0064
0061,0063
0062,0063
0064,0064
0063,0064
0061,0062
0063,0063
0062,0063
0062,0061
0062,0062
0062,0061
0063,0062
0061,0061
0061,0061
0063,0061
0063,0061
0062,0060
0063,0061
0064,0062
0061,0062
0061,0062
0060,0061
0060,0060
0061,0063
0061,0060
0062,0065
0060,0061
0062,0060
0061,0061
0060,0061
0061,0062
0061,0060
0061,0059
0060,0060
0060,0060
0061,0059
0061,0059
0059,0059
0060,0058
0060,0060
0060,0060
0060,0060
0059,0058
0060,0060
0061,0058
0060,0060
0060,0060
0059,0059
0060,0060
0058,0059
0060,0059
0061,0059
0060,0060
0060,0061
0059,0059
0058,0060
0060,0057
0058,0060
0060,0060
0058,0057
0059,0058
0058,0057
0059,0059
0059,0058
0059,0059
0058,0058
0057,0058
0059,0059
0058,0059
0059,0059
0058,0055
0057,0053
0058,0058
0058,0059
0057,0057
0058,0058
0057,0059
0059,0058
0058,0056
0058,0058
0058,0057
0058,0058
0058,0059
0058,0058
0056,0055
0059,0056
0059,0056
0056,0055
0059,0056
0057,0057
0055,0055
0058,0057
0059,0057
0057,0056
0057,0057
0056,0057
0056,0058
0054,0056
0057,0057
0057,0056
0056,0056
0058,0058
0056,0056
0059,0056
0059,0054
0057,0055
0056,0057
0057,0056
0059,0057
0051,0057
0054,0055
0057,0054
0055,0056
0056,0055
0057,0055
0056,0056
0056,0056
0055,0056
0055,0056
0056,0056
0056,0055
0055,0055
0055,0056
0055,0056
0058,0056
0056,0055
0055,0057
0055,0056
0056,0056
0056,0057
0054,0056
0055,0056
0054,0055
0054,0055
0055,0055
0056,0053
0055,0055
0054,0055
0054,0054
0055,0055
0054,0052
0054,0053
0054,0055
0054,0056
0054,0054
0055,0056
0056,0055
0055,0056
0055,0054
0064,0055
0056,0055
0057,0054
0056,0055
0055,0057
0055,0055
0053,0054
0056,0055
0055,0055
0055,0054
0054,0053
0056,0053
0055,0056
0053,0054
0054,0054
0048,0055
0054,0053
0053,0055
0054,0054
0054,0054
0054,0056
0053,0055
0054,0054
0053,0054
0053,0054
0061,0054
0054,0054
0055,0054
0053,0053
0049,0054
0053,0055
0057,0055
0054,0055
0054,0055
0053,0053
0055,0054
0054,0052
0053,0054
0055,0054
0056,0051
0053,0054
0053,0053
0053,0053
0054,0053
0054,0054
0052,0054
0054,0053
0053,0053
0052,0053
0058,0052
0053,0053
0053,0050
0053,0052
0054,0051
0053,0053
0052,0052
0051,0052
0052,0050
0053,0051
0053,0054
0053,0051
0051,0055
0052,0052
0055,0051
0051,0052
0052,0052
0051,0052
0052,0051
0051,0053
0051,0050
0050,0051
0052,0053
0056,0048
0049,0052
0052,0052
0052,0052
0051,0052
0059,0051
0050,0051
0050,0049
0049,0050
0050,0050
0053,0050
0050,0050
0053,0050
0052,0050
0051,0051
0052,0052
0051,0050
0054,0051
0049,0050
0052,0052
0051,0051
0050,0052
0052,0052
0051,0053
0049,0051
0051,0050
0051,0054
0051,0051
0051,0051
0054,0050
0051,0050
0051,0049
0050,0049
0043,0051
0048,0049
0049,0050
0051,0048
0049,0048
0050,0050
0054,0049
0050,0049
0050,0046
0049,0049
0054,0049
0049,0050
0048,0053
0049,0048
0049,0050
0049,0049
0049,0049
0050,0050
0053,0049
0049,0049
0048,0051
0049,0049
0049,0049
0049,0048
0052,0048
0047,0049
0049,0050
0048,0047
0049,0047
0049,0050
0047,0047
0046,0055
0048,0045
0048,0048
0048,0049
0048,0049
0048,0048
0046,0047
0036,0049
0048,0048
0040,0048
0047,0047
0048,0048
0048,0047
0046,0048
0049,0048
0048,0048
0047,0048
0050,0048
0047,0048
0044,0046
0048,0047
0053,0048
0048,0046
0048,0047
0047,0045
0046,0049
0046,0048
0047,0047
0048,0047
0046,0045
0047,0047
0044,0046
0048,0047
0046,0047
0046,0047
0052,0047
0046,0047
0048,0043
0048,0046
0046,0047
0047,0044
0045,0046
0047,0046
0047,0045
0046,0045
0051,0048
0046,0045
0046,0045
0046,0036
0046,0047
0047,0048
0046,0048
0047,0047
0047,0057
0048,0048
0047,0048
0048,0049
0048,0054
0048,0048
0050,0044
0047,0049
0049,0048
0048,0048
0048,0048
0048,0049
0047,0046
0046,0047
0041,0046
0047,0046
0052,0048
0047,0046
0044,0047
0046,0047
0045,0046
0046,0046
0046,0039
0045,0047
0046,0049
0045,0044
0047,0047
0045,0045
0047,0040
0045,0044
0046,0046
0046,0043
0044,0040
0045,0046
0046,0046
0047,0045
0041,0049
0044,0044
0046,0043
0044,0044
0045,0045
0044,0045
0046,0045
0043,0045
0044,0045
0044,0045
0045,0050
0038,0045
0045,0044
0049,0045
0044,0045
0045,0044
0044,0043
0045,0044
0045,0045
0046,0045
0044,0045
0045,0045
0045,0043
0045,0045
0045,0045
0046,0045
0034,0044
0044,0044
0051,0044
0043,0045
0045,0044
0044,0044
0041,0055
0045,0044
0045,0046
0045,0044
0044,0045
0044,0044
0045,0042
0045,0045
0044,0044
0045,0044
0046,0045
0042,0044
0050,0043
0045,0044
0044,0044
0045,0045
0043,0041
0044,0043
0045,0046
0055,0044
0044,0045
0045,0047
0045,0044
0045,0045
0044,0051
0046,0044
0047,0048
0047,0045
0046,0037
0045,0046
0046,0047
0045,0045
0047,0046
0057,0046
0049,0048
0047,0044
0045,0051
0047,0047
0046,0046
0047,0046
0046,0047
0046,0046
0043,0045
0044,0046
0045,0050
0056,0044
0045,0043
0043,0044
0044,0044
0041,0045
0044,0050
0045,0044
0044,0044
0044,0045
0044,0043
0044,0045
0043,0047
0044,0043
0043,0044
0044,0046
0044,0044
0044,0044
0044,0043
0044,0044
0044,0041
0047,0044
0041,0042
0045,0042
0046,0043
0042,0042
0040,0042
0044,0044
0042,0042
0044,0042
0044,0043
0042,0044
0043,0042
0041,0041
0043,0041
0049,0044
0043,0041
0041,0043
0044,0043
0044,0045
0041,0040
0041,0041
0043,0042
0044,0041
0043,0042
0048,0044
0042,0042
0043,0042
0044,0041
0042,0040
0043,0041
0043,0043
0043,0044
0042,0043
0040,0042
0043,0043
0041,0040
0043,0043
0045,0045
0041,0043
0043,0041
0044,0043
0044,0042
0043,0042
0044,0043
0044,0043
0043,0043
0043,0042
0041,0043
0042,0042
0045,0042
0041,0043
0044,0043
0051,0043
0043,0041
0044,0042
0042,0041
0043,0042
0043,0042
0043,0041
0043,0044
0044,0042
0044,0042
0041,0042
0042,0043
0044,0044
0042,0043
0045,0042
0042,0043
0033,0043
0043,0042
0043,0042
0042,0042
0042,0042
0042,0043
0045,0044
0042,0041
0029,0042
0042,0042
0041,0040
0042,0044
0041,0039
0041,0044
0043,0043
0042,0040
0042,0043
0040,0041
0041,0041
0042,0043
0043,0042
0042,0041
0043,0041
0042,0043
0046,0037
0043,0043
0041,0043
0041,0041
0041,0040
0042,0043
0040,0040
0040,0040
0041,0038
0041,0041
0040,0041
0041,0041
0040,0042
0042,0041
0041,0037
0041,0042
0041,0036
0044,0041
0042,0040
0042,0044
0036,0040
0041,0041
0041,0043
0038,0042
0042,0041
0042,0041
0041,0041
0042,0040
0043,0043
0041,0040
0051,0040
0040,0041
0042,0040
0040,0040
0048,0039
0041,0041
0044,0040
0039,0040
0039,0041
0041,0043
0041,0039
0041,0042
0041,0041
0042,0042
0042,0041
0040,0041
0041,0036
0042,0043
0041,0041
0042,0041
0042,0042
0041,0042
0042,0041
0042,0041
0041,0045
0041,0041
0041,0040
0036,0040
0041,0040
0040,0042
0041,0042
0040,0041
0041,0040
0040,0039
0041,0041
0041,0040
0038,0043
0042,0040
0038,0040
0040,0040
0041,0033
0048,0042
0040,0040
0040,0040
0041,0040
0041,0039
0041,0039
0040,0039
0045,0040
0041,0040
0040,0039
0040,0040
0039,0038
0040,0040
0042,0035
0040,0041
0039,0041
0040,0039
0040,0044
0040,0038
0040,0041
0038,0041
0043,0042
0037,0039
0041,0040
0040,0041
0040,0044
0040,0041
0040,0040
0040,0039
0035,0039
0040,0041
0039,0046
0038,0037
0039,0038
0039,0038
0040,0039
0041,0040
0041,0037
0040,0041
0040,0040
0040,0040
0038,0033
0040,0040
0039,0041
0041,0040
0039,0042
0041,0039
0039,0035
0042,0042
0040,0041
0039,0040
0040,0040
0036,0035
0041,0040
0040,0038
0040,0044
0040,0040
0040,0044
0039,0037
0038,0042
0038,0039
0040,0039
0039,0040
0037,0040
0039,0040
0040,0041
0039,0038
0039,0037
0041,0039
0038,0040
0039,0040
0039,0039
0039,0039
0041,0043
0041,0039
0039,0039
0037,0039
0041,0039
0039,0038
0038,0038
0039,0038
0039,0040
0044,0038
0039,0042
0037,0038
0039,0037
0040,0039
0038,0039
0038,0039
0039,0039
0039,0039
0039,0037
0039,0039
0038,0038
0040,0039
0041,0039
0039,0037
0039,0039
0039,0038
0039,0038
0039,0039
0038,0040
0034,0037
0038,0038
0038,0038
0038,0038
0038,0035
0037,0037
0038,0041
0039,0038
0037,0038
0039,0039
0039,0037
0037,0039
0035,0040
0038,0037
0039,0038
0039,0038
0038,0039
0037,0038
0038,0037
0037,0033
0039,0036
0038,0038
0037,0036
0038,0037
0037,0036
0037,0044
0036,0038
0037,0036
0040,0037
0037,0038
0037,0038
0039,0038
0038,0036
0037,0037
0036,0037
0037,0039
0038,0037
0037,0038
0036,0035
0038,0035
0036,0036
0038,0036
0037,0037
0038,0036
0036,0036
0037,0036
0038,0037
0036,0035
0037,0037
0037,0036
0036,0036
0037,0037
0037,0036
0036,0035
0037,0038
0036,0038
0036,0037
0035,0036
0035,0036
0036,0036
0036,0035
0037,0036
0036,0036
0036,0038
0036,0038
0037,0038
0037,0036
0037,0035
0036,0037
0037,0036
0037,0035
0037,0036
0038,0035
0036,0036
0036,0037
0035,0035
0036,0035
0035,0036
0036,0035
0036,0035
0036,0035
0037,0036
0035,0035
0035,0036
0035,0036
0037,0034
0035,0036
0036,0035
0036,0035
0035,0038
0037,0036
0034,0035
0036,0035
0035,0034
0036,0035
0035,0034
0036,0034
0036,0036
0036,0035
0037,0035
0034,0036
0035,0036
0036,0034
0035,0034
0035,0036
0035,0035
0035,0036
0036,0035
0035,0034
0035,0036
0034,0036
0034,0037
0036,0036
0037,0034
0037,0035
0036,0035
0038,0038
0036,0035
0037,0036
0038,0038
0037,0036
0037,0037
0036,0036
0036,0037
0036,0038
0037,0036
0036,0034
0035,0037
0036,0036
0037,0037
0037,0038
0037,0036
0036,0036
0035,0036
0036,0035
0037,0035
0035,0037
0037,0034
0036,0036
0035,0036
0024,0036
0036,0036
0036,0035
0036,0037
0036,0035
0035,0037
0035,0035
0035,0036
0035,0036
0036,0035
0036,0035
0033,0035
0035,0036
0036,0035
0037,0033
0035,0034
0035,0038
0036,0035
0035,0035
0036,0036
0033,0035
0036,0036
0035,0036
0035,0035
0035,0035
0036,0035
0036,0036
0035,0035
0037,0036
0036,0035
0035,0035
0035,0037
0034,0036
0038,0035
0035,0035
0035,0036
0035,0036
0035,0035
0036,0036
0036,0035
0035,0034
0038,0035
0033,0036
0036,0034
0035,0035
0034,0035
0035,0036
0037,0035
0036,0034
0035,0035
0035,0033
0036,0036
0035,0035
0035,0036
0034,0035
0036,0035
0035,0034
0035,0036
0034,0035
0035,0036
0035,0035
0035,0035
0035,0035
0037,0038
0034,0037
