ADC0, ADC1
0071,0075
0076,0073
0073,0073
0076,0073
0074,0074
0072,0073
0069,0075
0072,0071
0073,0073
0071,0074
0072,0072
0073,0073
0073,0069
0072,0073
0074,0072
0071,0071
0073,0070
0072,0072
0072,0071
0071,0069
0073,0069
0072,0072
0069,0075
0072,0071
0073,0073
0071,0072
0071,0071
0073,0071
0072,0073
0072,0071
0071,0073
0072,0072
0071,0071
0073,0070
0071,0073
0073,0071
0070,0072
0073,0070
0073,0071
0069,0070
0070,0070
0068,0070
0070,0070
0070,0071
0071,0069
0070,0070
0069,0071
0069,0070
0070,0070
0070,0070
0069,0070
0072,0071
0069,0069
0070,0070
0068,0070
0070,0069
0070,0068
0068,0073
0070,0070
0069,0070
0069,0074
0069,0069
0069,0069
0070,0069
0068,0068
0069,0070
0064,0078
0069,0068
0069,0069
0070,0068
0068,0059
0069,0073
0067,0068
0067,0074
0069,0068
0068,0068
0076,0069
0068,0068
0070,0069
0069,0068
0069,0069
0068,0068
0070,0071
0069,0068
0069,0068
0070,0067
0057,0066
0068,0068
0068,0068
0069,0066
0069,0070
0067,0068
0067,0069
0067,0068
0070,0069
0079,0068
0069,0071
0067,0067
0067,0075
0068,0066
0068,0068
0068,0067
0068,0066
0068,0069
0068,0068
0067,0068
0068,0071
0066,0067
0067,0059
0067,0067
0065,0066
0068,0067
0065,0073
0067,0065
0067,0068
0062,0070
0068,0066
0068,0067
0068,0064
0063,0067
0067,0067
0067,0067
0068,0068
0066,0066
0068,0065
0070,0066
0066,0072
0069,0067
0066,0066
0069,0068
0066,0067
0067,0067
0066,0067
0069,0068
0066,0070
0067,0068
0070,0066
0066,0065
0067,0067
0067,0066
0067,0068
0067,0067
0066,0066
0071,0066
0066,0067
0062,0068
0067,0068
0060,0067
0067,0066
0066,0067
0068,0068
0069,0066
0063,0063
0066,0067
0065,0066
0067,0067
0065,0066
0064,0065
0067,0066
0065,0067
0066,0065
0067,0067
0066,0064
0063,0065
0064,0068
0065,0066
0066,0066
0062,0066
0065,0065
0069,0065
0064,0066
0067,0066
0066,0066
0066,0067
0066,0066
0066,0064
0065,0063
0064,0066
0065,0065
0068,0066
0064,0062
0065,0064
0066,0065
0061,0066
0066,0066
0065,0062
0066,0067
0070,0066
0065,0065
0065,0065
0066,0063
0066,0062
0064,0062
0066,0065
0065,0067
0067,0067
0066,0066
0068,0064
0065,0065
0065,0065
0063,0061
0065,0064
0066,0065
0068,0065
0066,0065
0059,0065
0064,0065
0066,0063
0064,0066
0064,0063
0063,0063
0064,0064
0065,0065
0065,0065
0063,0064
0065,0064
0065,0065
0065,0064
0065,0066
0065,0064
0066,0065
0064,0069
0065,0065
0064,0065
0064,0064
0064,0064
0064,0063
0065,0063
0065,0064
0062,0071
0062,0063
0062,0062
0064,0063
0064,0061
0063,0061
0058,0063
0064,0063
0064,0066
0065,0063
0065,0067
0062,0065
0063,0064
0062,0064
0064,0064
0064,0062
0063,0065
0064,0065
0064,0064
0063,0062
0064,0063
0064,0064
0062,0071
0064,0063
0068,0063
0063,0065
0065,0063
0063,0063
0064,0062
0064,0064
0062,0062
0063,0062
0069,0063
0063,0063
0062,0067
0064,0064
0063,0061
0062,0063
0062,0055
0064,0063
0059,0063
0062,0063
0063,0062
0064,0067
0075,0063
0063,0063
0069,0062
0062,0061
0062,0061
0062,0062
0062,0062
0062,0063
0062,0062
0062,0061
0062,0062
0062,0062
0061,0056
0062,0062
0061,0062
0063,0063
0061,0062
0063,0063
0062,0063
0062,0062
0063,0062
0063,0063
0062,0062
0060,0062
0061,0060
0062,0063
0063,0062
0063,0061
0062,0061
0064,0062
0060,0062
0059,0061
0062,0063
0060,0060
0061,0052
0061,0060
0060,0061
0061,0060
0068,0057
0062,0062
0060,0061
0062,0061
0060,0060
0061,0061
0061,0053
0060,0061
0061,0062
0063,0061
0061,0062
0061,0062
0069,0061
0061,0060
0062,0060
0062,0060
0061,0060
0059,0061
0061,0062
0061,0061
0061,0063
0062,0058
0060,0063
0063,0063
0060,0061
0060,0059
0061,0057
0060,0061
0061,0061
0061,0061
0065,0062
0062,0061
0061,0058
0061,0061
0061,0062
0060,0060
0061,0059
0062,0059
0062,0059
0059,0060
0062,0055
0061,0060
0061,0061
0059,0060
0061,0053
0061,0061
0061,0060
0060,0058
0061,0061
0062,0061
0061,0061
0061,0060
0061,0060
0061,0062
0059,0057
0060,0059
0057,0061
0060,0061
0062,0062
0060,0060
0061,0065
0060,0060
0060,0061
0060,0060
0060,0061
0055,0062
0060,0060
0060,0058
0061,0062
0060,0059
0064,0061
0064,0062
0061,0062
0060,0062
0061,0060
0063,0062
0061,0062
0060,0061
0059,0060
0062,0061
0061,0057
0058,0060
0062,0061
0061,0062
0061,0062
0061,0063
0062,0061
0061,0060
0060,0060
0060,0062
0060,0062
0061,0061
0061,0061
0061,0061
0059,0062
0061,0061
0062,0063
0063,0061
0061,0061
0061,0060
0062,0060
0062,0057
0062,0061
0060,0061
0060,0066
0061,0062
0061,0061
0063,0061
0058,0052
0061,0061
0060,0057
0060,0060
0060,0065
0061,0061
0059,0062
0061,0060
0061,0062
0061,0062
0058,0059
0062,0060
0059,0065
0062,0062
0058,0060
0061,0061
0063,0062
0062,0061
0060,0061
0059,0061
0060,0062
0060,0060
0061,0061
0061,0061
0060,0063
0060,0060
0062,0059
0060,0062
0061,0060
0061,0060
0063,0061
0058,0061
0060,0060
0061,0060
0060,0069
0061,0058
0060,0060
0060,0060
0061,0059
0060,0061
0060,0061
0061,0061
0061,0063
0060,0059
0061,0060
0061,0060
0059,0059
0062,0060
0060,0059
0061,0060
0060,0059
0061,0060
0060,0062
0066,0059
0060,0061
0060,0060
0059,0059
0061,0062
0059,0060
0060,0060
0061,0060
0060,0061
0062,0061
0060,0060
0059,0059
0061,0059
0061,0061
0060,0060
0061,0060
0062,0059
0060,0060
0060,0060
0058,0061
0061,0059
0062,0060
0060,0059
0061,0059
0059,0060
0059,0059
0060,0060
0061,0061
0060,0059
0060,0061
0061,0061
0060,0059
0068,0056
0060,0060
0060,0061
0061,0060
0061,0060
0060,0062
0060,0060
0060,0059
0059,0060
0061,0060
0063,0060
0061,0059
0061,0061
0061,0059
0059,0060
0062,0060
0058,0066
0060,0059
0061,0061
0060,0061
0059,0060
0061,0061
0060,0061
0061,0061
0060,0060
0060,0060
0059,0061
0061,0061
0060,0062
0061,0062
0061,0063
0061,0061
0059,0061
0060,0061
0062,0060
0061,0059
0060,0059
0062,0059
0059,0060
0061,0060
0059,0061
0060,0061
0060,0060
0060,0060
0061,0062
0060,0062
0064,0061
0060,0059
0061,0061
0061,0059
0061,0061
0061,0060
0059,0062
0060,0059
0059,0059
0060,0058
0060,0060
0060,0061
0060,0060
0060,0059
0059,0059
0062,0060
0062,0061
0058,0060
0060,0059
0062,0060
0059,0060
0059,0058
0060,0060
0058,0061
0060,0059
0062,0062
0061,0061
0060,0060
0061,0059
0062,0061
0060,0060
0061,0061
0060,0061
0060,0060
0059,0061
0063,0060
0061,0059
0061,0059
0061,0058
0061,0059
0059,0061
0060,0059
0060,0059
0059,0060
0060,0060
0061,0060
0060,0061
0059,0056
0061,0060
0061,0062
0061,0059
0060,0060
0061,0060
0061,0059
0061,0060
0060,0061
0060,0060
0061,0061
0060,0060
0061,0061
0062,0060
0060,0061
0060,0060
0060,0061
0061,0060
0061,0060
0059,0061
0061,0060
0060,0060
0059,0061
0061,0061
0060,0060
0060,0061
0058,0059
0059,0060
0060,0061
0058,0059
0060,0060
0059,0059
0062,0058
0060,0060
0060,0061
0059,0060
0062,0059
0059,0059
0058,0060
0059,0059
0060,0059
0059,0058
0058,0057
0061,0060
0059,0058
0056,0058
0059,0059
0059,0059
0059,0058
0059,0059
0057,0059
0060,0060
0059,0059
0059,0057
0060,0059
0059,0058
0059,0059
0060,0059
0058,0058
0060,0060
0060,0060
0060,0058
0058,0059
0059,0057
0060,0059
0058,0058
0058,0058
0058,0057
0056,0055
0058,0058
0058,0059
0058,0058
0058,0059
0059,0058
0058,0059
0057,0059
0060,0059
0058,0058
0058,0058
0060,0058
0057,0058
0059,0061
0060,0058
0059,0058
0058,0059
0058,0059
0059,0058
0058,0059
0060,0060
0059,0058
0058,0058
0059,0057
0058,0057
0058,0059
0059,0059
0058,0058
0058,0057
0058,0058
0058,0058
0059,0056
0058,0058
0058,0058
0059,0058
0059,0058
0058,0059
0059,0057
0058,0059
0058,0057
0057,0057
0059,0058
0058,0058
0059,0057
0058,0057
0059,0058
0058,0057
0058,0058
0057,0057
0057,0057
0059,0057
0058,0057
0060,0060
0058,0060
0058,0060
0056,0054
0059,0057
0058,0057
0058,0055
0059,0057
0058,0058
0057,0058
0058,0057
0058,0057
0057,0057
0058,0059
0058,0059
0057,0056
0058,0059
0052,0056
0053,0057
0058,0059
0056,0056
0056,0057
0056,0057
0056,0057
0058,0057
0057,0057
0057,0058
0058,0059
0060,0055
0058,0056
0055,0054
0054,0057
0057,0057
0056,0056
0055,0056
0057,0058
0056,0057
0057,0056
0058,0058
0058,0056
0057,0056
0057,0056
0058,0056
0058,0057
0057,0056
0055,0057
0056,0057
0057,0058
0056,0056
0055,0056
0058,0057
0058,0057
0055,0057
0054,0059
0056,0056
0056,0056
0058,0056
0055,0057
0058,0055
0057,0057
0058,0059
0056,0057
0057,0055
0057,0055
0057,0056
0056,0056
0057,0055
0055,0056
0057,0056
0055,0053
0055,0057
0055,0055
0056,0056
0056,0057
0057,0056
0057,0057
0057,0057
0057,0056
0054,0056
0056,0055
0054,0060
0056,0056
0054,0056
0067,0056
0056,0057
0053,0056
0056,0055
0056,0058
0056,0056
0056,0056
0056,0055
0056,0056
0055,0050
0058,0055
0055,0055
0055,0054
0056,0055
0055,0054
0056,0055
0057,0056
0059,0057
0049,0056
0054,0055
0055,0057
0055,0054
0053,0055
0056,0055
0057,0056
0054,0058
0066,0054
0054,0055
0058,0056
0056,0055
0056,0055
0054,0053
0062,0056
0056,0053
0055,0054
0055,0056
0054,0055
0054,0055
0057,0052
0057,0056
0053,0054
0056,0054
0052,0054
0056,0055
0054,0055
0055,0054
0057,0055
0055,0055
0054,0052
0055,0055
0058,0054
0057,0057
0056,0055
0053,0054
0050,0054
0054,0055
0055,0053
0054,0055
0054,0053
0055,0054
0053,0052
0054,0053
0053,0053
0056,0056
0056,0054
0054,0054
0064,0055
0055,0054
0055,0054
0055,0056
0055,0057
0056,0054
0054,0056
0055,0056
0065,0054
0055,0052
0048,0054
0054,0054
0054,0051
0054,0053
0053,0054
0053,0053
0053,0053
0055,0053
0058,0052
0054,0055
0054,0056
0054,0055
0054,0055
0053,0055
0045,0054
0054,0054
0061,0054
0055,0053
0054,0053
0054,0054
0060,0054
0054,0054
0055,0054
0058,0054
0054,0052
0055,0054
0053,0054
0050,0053
0052,0052
0052,0053
0052,0054
0054,0054
0054,0053
0053,0054
0054,0053
0054,0054
0056,0050
0052,0054
0047,0054
0053,0053
0059,0053
0053,0053
0055,0054
0053,0054
0053,0054
0052,0054
0054,0053
0054,0051
0053,0051
0052,0053
0048,0051
0053,0050
0055,0050
0054,0053
0058,0052
0053,0053
0045,0052
0056,0053
0053,0047
0053,0053
0053,0055
0051,0052
0054,0049
0054,0053
0055,0057
0053,0053
0051,0054
0053,0052
0053,0053
0050,0052
0053,0053
0053,0051
0054,0052
0053,0050
0052,0052
0052,0052
0052,0052
0053,0053
0047,0061
0052,0053
0051,0052
0053,0052
0052,0052
0052,0052
0053,0053
0053,0052
0053,0052
0051,0051
0049,0053
0051,0052
0049,0052
0050,0052
0052,0052
0051,0050
0052,0055
0050,0051
0059,0051
0052,0051
0052,0050
0051,0051
0050,0050
0050,0050
0050,0051
0051,0051
0054,0052
0052,0052
0051,0050
0051,0051
0051,0051
0051,0052
0051,0050
0051,0049
0051,0052
0053,0051
0053,0051
0052,0050
0050,0051
0052,0052
0052,0048
0050,0053
0049,0049
0050,0050
0050,0050
0052,0051
0050,0049
0050,0052
0051,0052
0051,0050
0048,0047
0050,0051
0051,0050
0051,0052
0050,0052
0050,0050
0051,0051
0049,0049
0051,0047
0051,0051
0050,0050
0051,0048
0051,0050
0050,0051
0051,0049
0051,0051
0050,0050
0051,0049
0049,0055
0049,0049
0048,0054
0049,0050
0051,0046
0047,0051
0050,0051
0060,0052
0049,0049
0049,0049
0052,0050
0049,0051
0051,0049
0049,0049
0048,0047
0046,0050
0051,0052
0047,0050
0049,0050
0051,0049
0049,0049
0049,0049
0050,0049
0050,0049
0050,0051
0047,0048
0049,0051
0052,0049
0048,0055
0049,0049
0049,0049
0048,0049
0052,0053
0050,0050
0049,0051
0049,0050
0050,0055
0050,0049
0051,0050
0050,0050
0051,0047
0049,0049
0048,0050
0051,0049
0049,0049
0048,0046
0049,0047
0050,0048
0050,0051
0049,0048
0049,0049
0041,0048
0050,0048
0048,0051
0048,0049
0052,0046
0049,0049
0049,0046
0050,0049
0047,0047
0049,0049
0048,0048
0048,0049
0048,0049
0049,0050
0047,0048
0050,0048
0050,0049
0050,0048
0047,0046
0048,0048
0060,0049
0049,0050
0049,0049
0048,0048
0048,0048
0046,0048
0049,0048
0047,0050
0048,0058
0048,0047
0048,0051
0048,0049
0047,0048
0048,0048
0047,0049
0048,0047
0047,0048
0048,0048
0047,0045
0046,0047
0051,0048
0048,0049
0047,0048
0050,0045
0041,0048
0047,0046
0048,0048
0047,0049
0047,0046
0048,0049
0049,0049
0048,0048
0047,0049
0048,0047
0048,0042
0045,0047
0047,0047
0048,0046
0047,0046
0046,0046
0048,0049
0048,0047
0051,0042
0047,0048
0047,0041
0049,0048
0035,0048
0048,0045
0047,0051
0049,0047
0047,0046
0046,0048
0047,0046
0046,0047
0049,0048
0048,0046
0043,0048
0048,0048
0047,0048
0046,0047
0052,0042
0046,0046
0056,0049
0048,0045
0047,0047
0046,0046
0049,0046
0047,0047
0047,0048
0047,0046
0048,0043
0049,0046
0046,0053
0047,0046
0047,0047
0046,0045
0053,0044
0047,0046
0047,0047
0047,0047
0050,0047
0045,0047
0053,0047
0048,0046
0047,0048
0047,0047
0047,0047
0046,0047
0048,0046
0048,0049
0047,0046
0047,0047
0046,0045
0047,0047
0049,0047
0045,0047
0047,0035
0047,0046
0046,0044
0046,0046
0047,0048
0046,0045
0043,0044
0047,0046
0053,0043
0044,0045
0046,0046
0048,0045
0046,0047
0047,0045
0046,0047
0046,0048
0047,0039
0046,0047
0046,0040
0045,0046
0045,0046
0044,0043
0044,0044
0046,0044
0048,0047
0044,0044
0049,0042
0045,0047
0045,0045
0042,0044
0044,0044
0046,0046
0044,0043
0047,0045
0044,0050
0045,0045
0046,0045
0046,0046
0046,0044
0046,0045
0045,0044
0047,0044
0046,0041
0047,0046
0045,0044
0046,0044
0039,0048
0044,0044
0046,0045
0045,0045
0045,0045
0045,0044
0045,0045
0045,0046
0045,0047
0046,0046
0045,0044
0045,0044
0045,0042
0044,0045
0045,0047
0043,0042
0045,0043
0044,0043
0047,0045
0042,0044
0044,0044
0045,0044
0044,0045
0045,0045
0045,0046
0040,0045
0046,0049
0045,0044
0042,0043
0041,0044
0042,0044
0044,0051
0043,0043
0043,0043
0043,0043
0041,0043
0045,0042
0044,0046
0044,0044
0045,0044
0041,0042
0043,0043
0041,0048
0045,0043
0043,0043
0043,0043
0045,0044
0044,0043
0044,0048
0043,0041
0042,0049
0044,0043
0042,0041
0041,0041
0042,0041
0043,0042
0041,0043
0043,0043
0043,0046
0040,0043
0043,0042
0044,0042
0043,0045
0042,0040
0043,0043
0043,0041
0044,0041
0043,0043
0043,0043
0041,0042
0042,0040
0043,0042
0042,0041
0042,0043
0043,0043
0041,0043
0041,0042
0042,0041
0038,0040
0041,0042
0039,0041
0042,0041
0043,0044
0044,0042
0043,0042
0041,0042
0042,0042
0042,0042
0042,0043
0041,0042
0039,0040
0042,0041
0042,0042
0041,0042
0042,0040
0042,0042
0041,0041
0043,0040
0041,0040
0041,0041
0039,0040
0042,0042
0040,0042
0041,0041
0041,0040
0041,0042
0042,0040
0040,0041
0041,0040
0043,0039
0043,0042
0041,0042
0041,0040
0043,0040
0042,0040
0045,0040
0041,0041
0042,0040
0042,0041
0041,0041
0040,0040
0040,0042
0040,0041
0040,0040
0042,0041
0040,0041
0040,0042
0039,0042
0038,0041
0041,0041
0041,0040
0041,0041
0041,0042
0042,0041
0042,0041
0039,0042
0039,0041
0041,0042
0041,0042
0041,0040
0040,0043
0040,0040
0040,0039
0040,0038
0040,0038
0040,0040
0042,0039
0040,0041
0041,0039
0048,0039
0041,0040
0040,0040
0041,0041
0038,0040
0038,0040
0040,0042
0040,0037
0041,0040
0041,0041
0040,0041
0040,0040
0041,0039
0040,0040
0041,0041
0040,0039
0036,0049
0040,0040
0037,0040
0040,0041
0040,0038
0041,0040
0040,0039
0039,0040
0040,0039
0040,0040
0039,0039
0040,0038
0039,0040
0039,0039
0039,0039
0038,0039
0041,0043
0039,0040
0040,0040
0042,0039
0040,0040
0039,0041
0040,0038
0039,0039
0038,0040
0039,0039
0039,0038
0041,0037
0039,0038
0040,0038
0038,0040
0038,0039
0039,0039
0039,0038
0038,0038
0039,0038
0039,0038
0038,0039
0040,0038
0038,0038
0038,0038
0040,0038
0038,0038
0039,0038
0038,0040
0037,0037
0039,0038
0037,0037
0043,0041
0039,0037
0037,0041
0039,0037
0037,0037
0036,0037
0037,0038
0036,0037
0037,0037
0037,0038
0037,0039
0037,0037
0037,0037
0038,0039
0037,0038
0036,0037
0038,0037
0038,0036
0037,0037
0036,0038
0037,0037
0036,0035
0037,0037
0035,0036
0038,0037
0036,0036
0035,0035
0037,0037
0038,0037
0037,0036
0033,0036
0036,0037
0034,0036
0036,0037
0037,0034
0035,0035
0036,0037
0036,0037
0035,0037
0034,0036
0037,0035
0037,0036
0036,0036
0036,0038
0036,0036
0037,0037
0036,0036
0037,0037
0034,0036
0035,0036
0036,0036
0035,0036
0035,0033
0036,0036
0036,0036
0036,0036
0036,0035
0035,0032
0036,0035
0034,0036
0036,0037
0036,0037
0036,0035
0036,0037
0036,0036
0035,0036
0036,0035
0036,0035
0035,0036
0036,0034
0036,0036
0037,0036
0036,0036
0036,0035
0035,0034
0036,0035
0035,0035
0035,0035
0037,0035
0035,0036
0036,0034
0035,0035
0036,0035
0036,0036
0035,0035
0035,0038
0033,0032
0034,0035
0035,0036
0033,0036
0033,0035
0037,0035
0036,0034
0034,0036
0036,0036
0035,0034
0035,0035
0035,0035
0034,0035
0032,0034
0036,0035
0035,0035
0034,0036
0035,0035
0034,0034
0035,0036
0036,0036
0032,0036
0035,0036
0035,0035
0035,0035
0035,0035
0035,0034
0035,0036
0036,0036
0036,0035
0035,0036
0036,0034
0036,0036
0036,0034
0034,0033
0035,0035
0035,0035
0035,0034
0034,0034
0034,0034
0029,0035
0035,0034
0033,0035
0034,0034
0033,0032
0034,0035
0034,0034
0034,0033
0034,0034
0034,0035
0035,0034
0033,0034
0032,0033
0035,0034
0034,0035
0035,0035
0034,0034
0035,0034
0034,0035
0036,0028
0034,0035
0034,0032
0034,0035
0034,0035
0034,0034
0034,0035
0030,0035
0033,0034
0037,0035
0035,0034
0034,0035
0034,0034
0033,0034
0035,0035
0033,0034
0023,0035
0035,0035
0035,0035
0033,0034
0034,0035
0034,0036
0036,0031
0034,0033
0034,0034
0035,0037
0034,0036
0032,0034
0034,0035
0033,0034
0034,0033
0034,0033
0034,0033
0034,0033
0033,0034
0033,0034
0033,0035
0031,0034
0035,0037
0033,0033
0034,0034
0042,0036
0045,0034
0033,0033
0035,0032
0034,0032
0032,0033
0035,0034
0034,0033
0035,0032
0033,0033
0035,0034
0034,0033
0033,0033
0033,0032
0036,0031
0032,0031
0034,0032
0033,0034
0033,0032
0031,0032
0033,0032
0032,0032
0031,0033
0033,0033
0033,0034
0033,0034
0032,0032
0033,0033
0032,0033
0034,0032
0031,0032
0032,0032
0030,0030
0032,0032
0033,0031
0032,0032
0033,0032
0033,0033
0033,0031
0021,0032
0033,0032
0031,0031
0033,0031
0030,0032
0031,0031
0032,0032
0031,0030
0032,0033
0032,0032
0032,0031
0031,0033
0032,0032
0033,0032
0032,0031
0031,0030
0031,0031
0028,0033
0030,0031
0033,0031
0031,0033
0031,0030
0030,0031
0026,0031
0031,0032
0032,0031
0031,0032
0033,0031
0031,0032
0032,0031
0032,0032
0030,0029
0031,0031
0038,0031
0031,0031
0035,0031
0032,0030
0032,0030
0030,0031
0038,0031
0031,0031
0031,0030
0031,0032
0030,0031
0031,0030
0024,0031
0031,0031
0030,0030
0031,0030
0031,0036
0030,0031
0030,0031
0031,0030
0031,0030
0031,0031
0034,0032
0031,0031
0031,0031
0031,0032
0031,0031
0030,0030
0029,0028
0030,0031
0030,0031
0033,0029
0032,0033
0031,0031
0032,0031
0031,0030
0031,0030
0030,0030
0026,0030
0030,0029
0030,0030
0030,0030
0031,0031
0029,0031
0031,0030
0030,0030
0031,0031
0032,0031
0030,0031
0029,0032
0029,0030
0030,0030
0025,0031
0031,0029
0030,0031
0031,0030
0023,0031
0033,0031
0031,0027
0030,0030
0031,0030
0031,0030
0030,0030
0029,0034
0031,0030
0030,0030
0040,0031
0030,0031
0030,0031
0030,0030
0031,0032
0030,0031
0037,0027
0031,0031
0026,0032
0029,0031
0041,0030
0033,0030
0031,0030
0029,0030
0030,0030
0031,0029
0043,0031
0030,0029
0030,0030
0031,0030
0031,0029
0030,0031
0032,0030
0029,0030
0030,0031
0029,0030
0029,0031
0030,0030
0031,0030
0031,0031
0037,0031
0030,0031
0031,0030
0031,0029
0034,0030
0030,0030
0030,0030
0030,0030
0030,0030
0030,0028
0031,0023
0030,0029
0031,0030
0038,0030
0030,0031
0031,0031
0031,0031
0030,0029
0031,0032
0030,0032
0037,0029
0031,0031
0026,0039
0027,0031
0030,0032
0031,0030
0029,0023
0031,0030
0029,0026
0034,0029
0030,0029
0031,0029
0031,0030
0030,0029
0029,0028
0029,0029
0031,0030
0029,0030
0030,0030
0030,0030
0018,0030
0027,0030
0028,0033
0029,0030
0028,0028
0031,0030
0029,0027
0030,0030
0030,0029
0028,0029
0030,0028
0029,0029
0029,0028
0030,0029
0038,0026
0032,0029
0029,0029
0030,0029
0029,0031
0030,0029
0027,0030
0030,0031
0028,0030
0029,0029
0017,0028
0029,0029
0035,0030
0028,0029
0029,0028
0028,0029
0030,0030
0030,0029
0027,0027
0029,0029
0019,0027
0028,0029
0031,0029
0029,0028
0027,0029
0028,0027
0028,0029
0027,0027
0029,0029
0029,0028
0029,0027
0029,0030
0028,0035
0027,0029
0028,0023
0027,0028
0028,0027
0026,0028
0027,0030
0026,0030
0029,0029
0030,0029
0029,0028
0029,0030
0028,0029
0029,0026
0028,0026
0028,0027
0028,0030
0027,0028
0028,0028
0027,0028
0030,0033
0028,0028
0025,0028
0028,0026
0028,0027
0027,0026
0027,0026
0027,0028
0031,0029
0027,0029
0026,0031
0027,0025
0027,0025
0027,0028
0029,0027
0027,0027
0027,0027
0026,0027
0028,0033
0028,0028
0028,0028
0028,0028
0027,0030
0028,0027
0028,0026
0028,0027
0030,0031
0031,0026
0027,0028
0027,0026
0027,0029
0027,0027
0027,0027
0028,0027
0028,0028
0029,0027
0027,0027
0026,0025
0027,0029
0026,0030
0027,0024
0027,0028
0025,0027
0029,0027
0027,0028
0027,0027
0028,0029
0026,0026
0027,0028
0027,0026
0025,0026
0026,0026
0024,0027
0026,0025
0027,0027
0025,0026
0025,0026
0024,0027
0027,0024
0027,0030
0027,0026
0027,0026
0026,0026
0026,0026
0026,0025
0026,0024
0029,0026
0027,0025
0026,0026
0024,0027
0027,0023
0026,0027
0025,0024
0026,0027
0026,0027
0025,0025
0028,0027
0023,0025
0027,0026
0039,0027
0027,0026
0029,0029
0028,0026
0026,0028
0027,0026
0027,0026
0027,0027
0026,0026
0028,0026
0026,0027
0025,0024
0026,0026
0027,0028
0028,0027
0026,0026
0018,0025
0026,0026
0020,0026
0026,0024
0030,0026
0025,0026
0026,0027
0025,0023
0025,0024
0025,0026
0019,0029
0026,0026
0013,0026
0027,0027
0025,0026
0026,0026
0029,0025
0026,0026
0025,0026
0024,0027
0024,0025
0026,0025
0025,0026
0026,0026
0018,0025
0024,0026
0025,0028
0025,0023
0026,0025
0023,0025
0024,0025
0025,0025
0026,0019
0024,0026
0027,0018
0024,0024
0027,0025
0025,0024
0025,0027
0024,0026
0023,0024
0027,0026
0025,0034
0025,0025
0025,0026
0024,0025
0026,0026
0026,0026
0025,0025
0025,0023
0029,0024
0024,0025
0031,0025
0025,0024
0024,0024
0024,0024
0025,0025
0024,0025
0026,0024
0025,0014
0023,0024
0025,0025
0032,0023
0026,0026
0026,0023
0024,0022
0025,0025
0025,0023
0025,0024
0023,0024
0024,0025
0025,0024
0012,0024
0025,0023
0024,0024
0024,0026
0024,0023
0025,0024
0032,0025
0021,0024
0023,0025
0024,0024
0024,0019
0025,0026
0024,0026
0025,0023
0024,0026
0025,0024
0025,0025
0024,0024
0022,0020
0023,0024
0022,0023
0024,0023
0024,0022
0024,0024
0024,0022
0024,0024
0023,0025
0024,0024
0023,0024
0023,0023
0023,0022
0022,0023
0024,0024
0024,0024
0024,0023
0024,0024
0022,0023
0020,0024
0022,0031
0024,0025
0013,0023
0025,0023
0022,0029
0025,0025
0025,0027
0024,0024
0023,0024
0024,0021
0023,0023
0022,0023
0024,0023
0023,0023
0023,0020
0023,0024
0023,0023
0023,0022
0025,0023
0024,0022
0024,0024
0023,0023
0025,0018
0023,0022
0023,0024
0024,0023
0023,0024
0022,0023
0027,0024
0023,0025
0024,0024
0023,0022
0022,0022
0024,0027
0029,0022
0023,0021
0025,0024
0023,0022
0027,0021
0021,0023
0023,0022
0024,0022
0022,0023
0023,0022
0023,0021
0024,0023
0022,0023
0024,0023
0023,0022
0024,0023
0025,0024
0025,0023
0024,0023
0023,0023
0022,0023
0024,0023
0021,0023
0025,0022
0022,0023
0023,0021
0024,0021
0023,0022
0023,0022
0022,0022
0023,0021
0023,0024
0023,0022
0023,0023
0022,0024
0021,0022
0023,0025
0025,0022
0024,0023
0024,0024
0024,0020
0023,0021
0024,0022
0022,0022
0024,0011
0021,0023
0021,0029
0023,0022
0021,0023
0023,0023
0021,0023
0023,0023
0021,0022
0027,0023
0022,0022
0022,0020
0023,0022
0021,0021
0022,0023
0022,0020
0023,0024
0024,0022
0022,0023
0023,0023
0022,0022
0021,0025
0021,0023
0022,0023
0019,0015
0023,0022
0022,0022
0021,0022
0023,0024
0021,0020
0022,0023
0022,0022
0021,0023
0022,0021
0023,0018
0020,0020
0022,0022
0022,0021
0022,0023
0023,0022
0023,0022
0024,0023
0023,0022
0022,0023
0022,0021
0023,0022
0020,0022
0023,0022
0023,0021
0022,0022
0023,0023
0023,0022
0023,0022
0022,0022
0019,0022
0021,0021
0022,0020
0021,0021
0023,0022
0021,0021
0023,0022
0024,0023
0023,0022
0021,0023
0022,0023
0022,0022
0022,0021
0023,0021
0023,0022
0023,0023
0023,0022
0021,0021
0023,0025
0020,0024
0020,0019
0021,0021
0022,0023
0022,0021
0023,0021
0022,0022
0023,0021
0022,0021
0022,0023
0022,0021
0022,0021
0022,0023
0021,0022
0023,0021
0022,0022
0011,0023
0022,0023
0021,0022
0023,0021
0024,0025
0021,0023
0022,0022
0021,0024
0022,0020
0023,0022
0022,0022
0029,0021
0022,0022
0023,0022
0022,0022
0022,0023
0022,0020
0021,0023
0022,0020
0021,0021
0020,0021
0023,0023
0022,0022
0022,0022
0022,0021
0020,0022
0022,0023
0022,0022
0022,0023
0021,0022
0022,0023
0021,0024
0024,0025
0020,0023
0022,0020
0022,0022
0021,0021
0022,0023
0021,0020
0022,0021
0021,0021
0021,0021
0021,0021
0020,0021
0022,0021
0022,0022
0020,0022
0023,0022
0021,0022
0021,0022
0022,0022
